route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
149,1,49518309,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518308,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518307,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518306,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518305,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518304,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518303,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518302,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518301,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518300,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518299,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518298,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518316,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518296,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518294,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518293,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518292,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518291,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167414,1086475,1,1
149,1,49518290,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518289,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518288,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167417,1086475,1,1
149,1,49518287,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518286,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167415,1086475,1,1
149,1,49518285,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167417,1086475,1,1
149,1,49518284,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518283,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167417,1086475,1,1
149,1,49518282,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518281,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167417,1086475,1,1
149,1,49518280,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167416,1086475,1,1
149,1,49518279,East - 149 Etobicoke-Bloor towards High Park Station/Line 2 Accessibility Shuttle,,0,2167417,1086475,1,1
149,1,49518321,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518320,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518319,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518318,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518317,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518361,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518360,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518359,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518358,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518323,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518322,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518356,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518324,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518355,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518354,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518353,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518352,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518351,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518350,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518349,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518357,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518348,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518347,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518346,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518345,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518344,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518343,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518342,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518341,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518340,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518339,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518338,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518337,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167414,1086476,1,1
149,1,49518336,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518335,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518334,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167417,1086476,1,1
149,1,49518333,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518332,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167415,1086476,1,1
149,1,49518331,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167417,1086476,1,1
149,1,49518330,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518329,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167417,1086476,1,1
149,1,49518328,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518327,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167417,1086476,1,1
149,1,49518326,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167416,1086476,1,1
149,1,49518325,West - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility ShuttleWest - 149 Etobicoke-Bloor towards Kipling Station/Line 2 Accessibility Shuttle,,1,2167417,1086476,1,1
15,1,49518364,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518363,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518362,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518365,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518366,West - 15 Evans towards Sherway Gardens,,0,2167422,1086477,1,1
15,1,49518369,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518370,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518368,West - 15 Evans towards Sherway Gardens,,0,2167422,1086477,1,1
15,1,49518367,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518389,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518388,West - 15 Evans towards Sherway Gardens,,0,2167422,1086477,1,1
15,1,49518387,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518380,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518379,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518378,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518377,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518376,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518375,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518374,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518373,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518372,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518406,West - 15 Evans towards Sherway Gardens,,0,2167420,1086477,1,1
15,1,49518407,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518405,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518404,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518402,West - 15 Evans towards Sherway Gardens,,0,2167420,1086477,1,1
15,1,49518403,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518383,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518382,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518381,West - 15 Evans towards Sherway Gardens,,0,2167420,1086477,1,1
15,1,49518371,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518386,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518415,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518414,West - 15 Evans towards Sherway Gardens,,0,2167420,1086477,1,1
15,1,49518413,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518412,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518411,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518410,West - 15 Evans towards Sherway Gardens,,0,2167420,1086477,1,1
15,1,49518409,West - 15 Evans towards Sherway Gardens,,0,2167418,1086477,1,1
15,1,49518390,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518408,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518385,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518384,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518401,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518400,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518399,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518398,West - 15 Evans towards Sherway Gardens,,0,2167419,1086477,1,1
15,1,49518397,West - 15 Evans towards Sherway Gardens,,0,2168039,1086477,1,1
15,1,49518396,West - 15 Evans towards Sherway Gardens,,0,2168040,1086477,1,1
15,1,49518395,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518394,West - 15 Evans towards Sherway Gardens,,0,2168039,1086477,1,1
15,1,49518393,West - 15 Evans towards Sherway Gardens,,0,2168040,1086477,1,1
15,1,49518392,West - 15 Evans towards Sherway Gardens,,0,2167421,1086477,1,1
15,1,49518391,West - 15 Evans towards Sherway Gardens,,0,2168039,1086477,1,1
15,1,49518448,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518470,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518469,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518468,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518467,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518466,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518424,East - 15 Evans towards Royal York Station,,1,2167422,1086478,1,1
15,1,49518446,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518455,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518465,East - 15 Evans towards Royal York Station,,1,2167422,1086478,1,1
15,1,49518454,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518464,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518463,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518462,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518461,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518460,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518459,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518458,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518457,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518423,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518444,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518445,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518443,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518442,East - 15 Evans towards Royal York Station,,1,2167420,1086478,1,1
15,1,49518440,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518441,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518439,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518438,East - 15 Evans towards Royal York Station,,1,2167420,1086478,1,1
15,1,49518437,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518436,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518435,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518434,East - 15 Evans towards Royal York Station,,1,2167420,1086478,1,1
15,1,49518433,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518432,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518431,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518430,East - 15 Evans towards Royal York Station,,1,2167420,1086478,1,1
15,1,49518429,East - 15 Evans towards Royal York Station,,1,2167418,1086478,1,1
15,1,49518428,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518427,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518422,East - 15 Evans towards Royal York Station,,1,2167420,1086478,1,1
15,1,49518456,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518421,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518420,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518419,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518418,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518417,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518416,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518426,East - 15 Evans towards Royal York Station,,1,2167419,1086478,1,1
15,1,49518425,East - 15 Evans towards Royal York Station,,1,2168039,1086478,1,1
15,1,49518453,East - 15 Evans towards Royal York Station,,1,2168040,1086478,1,1
15,1,49518452,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518451,East - 15 Evans towards Royal York Station,,1,2168039,1086478,1,1
15,1,49518450,East - 15 Evans towards Royal York Station,,1,2168040,1086478,1,1
15,1,49518449,East - 15 Evans towards Royal York Station,,1,2167421,1086478,1,1
15,1,49518447,East - 15 Evans towards Royal York Station,,1,2168039,1086478,1,1
154,1,49518487,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086480,1,1
154,1,49518485,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086481,1,1
154,1,49518486,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086480,1,1
154,1,49518500,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086479,1,1
154,1,49518501,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086479,1,1
154,1,49518502,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086479,1,1
154,1,49518503,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086479,1,1
154,1,49518478,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086479,1,1
154,1,49518479,East - 154 Curran Hall towards U of T Scarborough,,0,2167424,1086479,1,1
154,1,49518480,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086479,1,1
154,1,49518481,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086479,1,1
154,1,49518482,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086479,1,1
154,1,49518483,East - 154 Curran Hall towards U of T Scarborough,,0,2167424,1086479,1,1
154,1,49518505,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086479,1,1
154,1,49518506,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086479,1,1
154,1,49518507,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086479,1,1
154,1,49518472,East - 154 Curran Hall towards U of T Scarborough,,0,2167424,1086479,1,1
154,1,49518508,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086479,1,1
154,1,49518509,East - 154 Curran Hall towards U of T Scarborough,,0,2167428,1086479,1,1
154,1,49518510,East - 154 Curran Hall towards U of T Scarborough,,0,2167423,1086479,1,1
154,1,49518511,East - 154 Curran Hall towards U of T Scarborough,,0,2167424,1086479,1,1
154,1,49518512,East - 154 Curran Hall towards U of T Scarborough,,0,2167427,1086479,1,1
